FETION_FLAG,MOBMAIL_FLAG,MOBNEWS_FLAG,TIMENEWS_FLAG,CR_FLAG,WIRELESS_ADV_USR_FLAG,WIRELESS_MUS_FLAG,CR_BOX_FLAG,PIM_FLAG,SMSRTN_FLAG,HOTEL_PREORD_CALL_FLAG,AER_PREORD_FLAG,MO_CALL_12580_FLAG,MOBPAY_FLAG,MOBDOWN_FLAG,mms_flag,gprs_flag,quanqu_down_flag,khbm
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25589
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25594
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25618
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25620
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25628
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25633
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25635
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25647
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25661
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25706
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25739
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25743
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25776
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25785
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,25789
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25790
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25802
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25811
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25823
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25827
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25850
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25860
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25865
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25879
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25880
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25883
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25916
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25920
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25924
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,25947
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,25959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25971
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25983
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25986
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25994
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26003
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26010
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26052
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26056
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26070
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26085
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26092
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26134
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26140
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26150
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26161
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26163
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26171
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26186
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26235
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26265
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26273
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26285
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26286
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26291
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26310
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26311
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26326
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,26329
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26333
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26335
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26344
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26365
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26393
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26399
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26415
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26423
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26426
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26434
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26435
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26458
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26461
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26492
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26494
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26498
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26504
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26507
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26514
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26525
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,26526
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26544
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,26549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26576
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26597
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26598
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26605
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26631
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26638
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26657
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26665
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26675
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26682
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26693
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,26699
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26702
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26717
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26737
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26741
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26745
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26752
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26769
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26800
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26807
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26810
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26826
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26854
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26859
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26886
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26902
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26912
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26914
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26915
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26927
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26928
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26934
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26959
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26961
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26962
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26983
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27026
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27028
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27031
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27033
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27039
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27058
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27061
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27068
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27077
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27113
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27117
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27130
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27147
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27154
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27157
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27164
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,27182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27199
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27202
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27205
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27223
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27245
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27251
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27266
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27272
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27273
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27287
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27291
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27293
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27311
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27316
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27320
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,27321
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27331
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27340
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,27344
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27348
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27371
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27382
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27384
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27408
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27434
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,27437
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27441
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,27442
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,27452
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27475
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27502
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27506
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27526
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27529
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27550
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27560
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27566
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27581
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27601
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27617
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27620
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27634
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27635
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27640
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27651
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27656
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27666
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27677
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27679
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27694
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27714
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27740
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27752
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27759
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27771
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,27782
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27810
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27816
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27822
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27843
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27850
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27879
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,27890
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27897
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27900
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,27904
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27926
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27931
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27935
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27943
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27946
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27959
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27971
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27994
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28013
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28017
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28032
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28073
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28079
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28084
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28137
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28161
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28163
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28164
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,28179
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28195
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,28201
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28288
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28298
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,28299
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28300
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28307
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28312
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28315
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,28323
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,28326
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28337
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28349
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,28353
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28364
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28382
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28387
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28389
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28420
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,28423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28433
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28437
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,28446
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28452
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28456
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28466
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28474
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28483
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28503
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28510
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28527
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28551
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28555
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28564
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,28577
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28586
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28589
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28590
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28591
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28604
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28615
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28619
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,28627
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,28637
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28641
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28663
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28678
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28686
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28705
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,28714
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28720
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,28722
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28730
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28740
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28776
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28778
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28787
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28795
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28811
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28821
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28827
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28828
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28862
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28865
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28878
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28885
0,0,0,0,1,0,0,0,0,0,,,,,,0,1,0,28886
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28893
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28900
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28905
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28915
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28917
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28923
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28939
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28940
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28951
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28954
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28955
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28956
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28967
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28972
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28977
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28985
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28994
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,29001
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29007
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29008
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,29019
0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,29020
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29046
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29053
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29058
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29060
